timestamp,latitude,longitude,altitude,latitude_std,longitude_std,altitude_std,x,y,z,orientation,hdop,vdop,pdop,satellites
1.7125792790112448e+18,55.6552123333,12.5532315,-6.5189,2.629,2.078,7.396,40.968066567036935,63.7954573741941,-0.00045027407471565084,5.276,1.0,1.11,1.37,6
1.7125792790558218e+18,55.6552123333,12.5532315,4.8,2.582,1.992,7.385,40.968066567036935,63.7954573741941,-0.00045027407471565084,9.055,0.79,1.9,2.1,5
1.7125792791013496e+18,55.6552145,12.5532348333,4.8,2.582,1.992,7.385,41.177885849699784,64.03669007521519,-0.0004540395118262097,9.055,0.79,1.11,1.37,6
1.7125792792542515e+18,55.6552145,12.5532348333,4.6,2.582,1.992,7.385,41.177885849699784,64.03669007521519,-0.0004540395118262097,9.055,0.94,1.11,1.37,6
1.7125792792997384e+18,55.655216,12.5532355,4.6,2.582,1.992,7.385,41.21985110089984,64.20369379217951,-0.0004559878555276953,9.055,0.94,1.15,1.49,6
1.71257927945456e+18,55.655216,12.5532355,4.6,2.582,1.992,7.385,41.21985110089984,64.20369379217951,-0.0004559878555276953,9.055,0.79,1.15,1.49,6
1.712579279500388e+18,55.6552186667,12.5532345,4.6,2.582,1.992,7.385,41.15690121292934,64.50059170160063,-0.0004585780910879578,9.055,0.79,1.11,1.37,6
1.7125792796539008e+18,55.6552186667,12.5532345,4.6,2.582,1.992,7.385,41.15690121292934,64.50059170160063,-0.0004585780910879578,9.055,0.86,1.11,1.37,6
1.712579279699798e+18,55.655221,12.5532353333,4.6,2.582,1.992,7.385,41.20935256916118,64.76037142636369,-0.00046154801241726773,9.055,0.86,1.15,1.43,6
1.7125792798549379e+18,55.655221,12.5532353333,4.6,2.582,1.992,7.385,41.20935256916118,64.76037142636369,-0.00046154801241726773,9.055,0.75,1.15,1.43,6
1.7125792799024963e+18,55.6552241667,12.5532351667,4.6,2.582,1.992,7.385,41.19886225992197,65.11293760362062,-0.00046506939495927213,9.055,0.75,1.11,1.34,6
1.712579280008024e+18,55.6552241667,12.5532351667,-6.7524,2.582,1.992,7.385,41.19886225992197,65.11293760362062,-0.00046506939495927213,9.055,0.9,1.11,1.34,6
1.7125792800539822e+18,55.6552241667,12.5532351667,4.6,2.6,1.986,7.32,41.19886225992197,65.11293760362062,-0.00046506939495927213,7.759,0.93,1.2,1.5,4
1.7125792801000686e+18,55.6552268333,12.5532356667,4.6,2.6,1.986,7.32,41.230332996333416,65.40982526947417,-0.0004683100437183896,7.759,0.93,1.19,1.51,6
1.712579280254859e+18,55.6552268333,12.5532356667,4.5,2.6,1.986,7.32,41.230332996333416,65.40982526947417,-0.0004683100437183896,7.759,0.86,1.19,1.51,6
1.712579280300677e+18,55.6552293333,12.5532363333,4.5,2.6,1.986,7.32,41.27229088562417,65.68816453433942,-0.0004714400834409105,7.759,0.86,1.15,1.43,6
1.7125792804550285e+18,55.6552293333,12.5532363333,4.5,2.6,1.986,7.32,41.27229088562417,65.68816453433942,-0.0004714400834409105,7.759,0.86,1.15,1.43,6
1.7125792805007905e+18,55.6552318333,12.553237,4.5,2.6,1.986,7.32,41.314255064080555,65.96650379829303,-0.00047458303604130947,7.759,0.86,1.15,1.43,6
1.7125792806550815e+18,55.6552318333,12.553237,4.5,2.6,1.986,7.32,41.314255064080555,65.96650379829303,-0.00047458303604130947,7.759,0.86,1.15,1.43,6
1.7125792807021586e+18,55.6552346667,12.5532371667,4.5,2.6,1.986,7.32,41.324745355704664,66.28196203648116,-0.00047792192740558903,7.759,0.86,1.15,1.43,6
1.7125792808540777e+18,55.6552346667,12.5532371667,4.5,2.6,1.986,7.32,41.324745355704664,66.28196203648116,-0.00047792192740558903,7.759,0.79,1.15,1.43,6
1.7125792808997722e+18,55.6552375,12.5532391667,4.5,2.6,1.986,7.32,41.45063648348219,66.59741023475783,-0.00048202219352333486,7.759,0.79,1.11,1.37,6
1.7125792810087631e+18,55.6552375,12.5532391667,-6.8181,2.6,1.986,7.32,41.45063648348219,66.59741023475783,-0.00048202219352333486,7.759,0.9,1.11,1.37,6
1.7125792810503178e+18,55.6552375,12.5532391667,4.5,2.584,1.999,7.476,41.45063648348219,66.59741023475783,-0.00048202219352333486,9.845,0.79,1.2,1.5,4
1.7125792810959168e+18,55.6552405,12.5532403333,4.5,2.584,1.999,7.476,41.52406734433482,66.93141757425923,-0.0004859942275032836,9.845,0.79,1.11,1.37,6
1.7125792812524675e+18,55.6552405,12.5532403333,4.6,2.584,1.999,7.476,41.52406734433482,66.93141757425923,-0.0004859942275032836,9.845,0.79,1.11,1.37,6
1.7125792812988047e+18,55.6552443333,12.5532393333,4.6,2.584,1.999,7.476,41.46111624192645,67.35819952861345,-0.0004900777544456503,9.845,0.79,1.11,1.37,6
1.7125792814533066e+18,55.6552443333,12.5532393333,4.7,2.584,1.999,7.476,41.46111624192645,67.35819952861345,-0.0004900777544456503,9.845,0.79,1.11,1.37,6
1.7125792815008973e+18,55.655248,12.5532383333,4.7,2.584,1.999,7.476,41.39816532791186,67.76643298349974,-0.0004939935316343735,9.845,0.79,1.11,1.37,6
1.7125792816540554e+18,55.655248,12.5532383333,4.9,2.584,1.999,7.476,41.39816532791186,67.76643298349974,-0.0004939935316343735,9.845,0.79,1.11,1.37,6
1.7125792816994929e+18,55.6552518333,12.5532391667,4.9,2.584,1.999,7.476,41.45062134041452,68.19321603467733,-0.0004988818051003818,9.845,0.79,1.11,1.37,6
1.7125792818538353e+18,55.6552518333,12.5532391667,5.0,2.584,1.999,7.476,41.45062134041452,68.19321603467733,-0.0004988818051003818,9.845,0.79,1.11,1.37,6
1.712579281899249e+18,55.6552556667,12.5532395,5.0,2.584,1.999,7.476,41.4715975348207,68.62000992074239,-0.000503594785826067,9.845,0.79,1.11,1.37,6
1.7125792820080904e+18,55.6552556667,12.5532395,-6.8269,2.584,1.999,7.476,41.4715975348207,68.62000992074239,-0.000503594785826067,9.845,0.9,1.11,1.37,6
1.7125792820522857e+18,55.6552556667,12.5532395,5.0,2.562,1.942,7.365,41.4715975348207,68.62000992074239,-0.000503594785826067,10.654,0.79,1.2,1.5,6
1.71257928209886e+18,55.655259,12.5532391667,5.0,2.562,1.942,7.365,41.45061376878403,68.9911245026886,-0.0005074616711553404,10.654,0.79,1.11,1.37,6
1.7125792822536192e+18,55.655259,12.5532391667,4.9,2.562,1.942,7.365,41.45061376878403,68.9911245026886,-0.0005074616711553404,10.654,0.79,1.11,1.37,6
1.7125792823007918e+18,55.655262,12.5532396667,4.9,2.562,1.942,7.365,41.48208410796489,69.32513144502491,-0.0005112863947900337,10.654,0.79,1.11,1.37,6
1.7125792824531087e+18,55.655262,12.5532396667,4.7,2.562,1.942,7.365,41.48208410796489,69.32513144502491,-0.0005112863947900337,10.654,0.94,1.11,1.37,6
1.7125792825004677e+18,55.6552643333,12.5532405,4.7,2.562,1.942,7.365,41.53453538693022,69.58491117633466,-0.0005144548029036855,10.654,0.94,1.15,1.49,6
1.7125792826552443e+18,55.6552643333,12.5532405,4.6,2.562,1.942,7.365,41.53453538693022,69.58491117633466,-0.0005144548029036855,10.654,0.79,1.15,1.49,6
1.7125792827034447e+18,55.6552676667,12.5532396667,4.6,2.562,1.942,7.365,41.48207811648785,69.9560365923402,-0.0005181740292314885,10.654,0.79,1.11,1.37,6
1.712579282855024e+18,55.6552676667,12.5532396667,4.6,2.562,1.942,7.365,41.48207811648785,69.9560365923402,-0.0005181740292314885,10.654,0.79,1.11,1.37,6
1.7125792829007178e+18,55.6552716667,12.55324,4.6,2.562,1.942,7.365,41.503054123068544,70.40137898351283,-0.0005232086352933152,10.654,0.79,1.11,1.37,6
1.7125792830065728e+18,55.6552716667,12.55324,-6.9241,2.562,1.942,7.365,41.503054123068544,70.40137898351283,-0.0005232086352933152,10.654,0.9,1.11,1.37,6
1.7125792830542804e+18,55.6552716667,12.55324,4.7,2.606,2.034,7.755,41.503054123068544,70.40137898351283,-0.0005232086352933152,12.56,0.87,1.2,1.5,6
1.7125792831007744e+18,55.6552753333,12.5532388333,4.7,2.606,2.034,7.755,41.42960998459058,70.80960120480293,-0.0005272517307091107,12.56,0.87,1.16,1.45,6
1.7125792832548498e+18,55.6552753333,12.5532388333,4.7,2.606,2.034,7.755,41.42960998459058,70.80960120480293,-0.0005272517307091107,12.56,0.79,1.16,1.45,6
1.7125792833000458e+18,55.6552785,12.5532393333,4.7,2.606,2.034,7.755,41.4610801359033,71.16216778248295,-0.0005313794835828389,12.56,0.79,1.11,1.37,6
1.7125792834556956e+18,55.6552785,12.5532393333,4.7,2.606,2.034,7.755,41.4610801359033,71.16216778248295,-0.0005313794835828389,12.56,0.75,1.11,1.37,6
1.712579283502433e+18,55.6552818333,12.5532388333,4.7,2.606,2.034,7.755,41.42960312083369,71.53328226584789,-0.0005353256448756838,12.56,0.75,1.11,1.34,6
1.7125792836511363e+18,55.6552818333,12.5532388333,4.7,2.606,2.034,7.755,41.42960312083369,71.53328226584789,-0.0005353256448756838,12.56,0.79,1.11,1.34,6
1.712579283696937e+18,55.655285,12.5532386667,4.7,2.606,2.034,7.755,41.41911281012997,71.88584844657494,-0.0005392205055230193,12.56,0.79,1.11,1.37,6
1.7125792838546168e+18,55.655285,12.5532386667,4.7,2.606,2.034,7.755,41.41911281012997,71.88584844657494,-0.0005392205055230193,12.56,0.79,1.11,1.37,6
1.7125792839024532e+18,55.6552885,12.553238,4.7,2.606,2.034,7.755,41.37714236757113,72.27552246698461,-0.0005433528956331202,12.56,0.79,1.11,1.37,6
1.7125792840071178e+18,55.6552885,12.553238,-6.9409,2.606,2.034,7.755,41.37714236757113,72.27552246698461,-0.0005433528956331202,12.56,1.0,1.11,1.37,6
1.7125792840551624e+18,55.6552885,12.553238,4.8,3.188,3.225,15.294,41.37714236757113,72.27552246698461,-0.0005433528956331202,45.645,0.79,1.5,1.8,5
1.7125792841003837e+18,55.6552921667,12.5532375,4.8,3.188,3.225,15.294,41.345665016160204,72.68375622327406,-0.0005477882056723615,45.645,0.79,1.11,1.37,6
1.712579284253277e+18,55.6552921667,12.5532375,4.7,3.188,3.225,15.294,41.345665016160204,72.68375622327406,-0.0005477882056723615,45.645,0.94,1.11,1.37,6
1.7125792842986033e+18,55.6552946667,12.553237,4.7,3.188,3.225,15.294,41.31418889945818,72.96209479581358,-0.0005507610048738343,45.645,0.94,1.15,1.49,6
1.712579284453525e+18,55.6552946667,12.553237,4.7,3.188,3.225,15.294,41.31418889945818,72.96209479581358,-0.0005507610048738343,45.645,0.75,1.15,1.49,6
1.7125792845000174e+18,55.655299,12.553236,4.7,3.188,3.225,15.294,41.251237379056946,73.44454453186933,-0.000555891306063927,45.645,0.75,1.11,1.34,6
1.7125792846541908e+18,55.655299,12.553236,4.8,3.188,3.225,15.294,41.251237379056946,73.44454453186933,-0.000555891306063927,45.645,0.75,1.11,1.34,6
1.712579284699654e+18,55.6553026667,12.5532355,4.8,3.188,3.225,15.294,41.2197600477786,73.85277828877409,-0.0005604014835256521,45.645,0.75,1.11,1.34,6
1.7125792848534848e+18,55.6553026667,12.5532355,4.8,3.188,3.225,15.294,41.2197600477786,73.85277828877409,-0.0005604014835256521,45.645,0.75,1.11,1.34,6
1.7125792848998774e+18,55.6553063333,12.5532343333,4.8,3.188,3.225,15.294,41.14631599408322,74.26100051924541,-0.0005646674256283291,45.645,0.75,1.11,1.34,6
1.71257928500628e+18,55.6553063333,12.5532343333,-6.956,3.188,3.225,15.294,41.14631599408322,74.26100051924541,-0.0005646674256283291,45.645,1.0,1.11,1.34,6
1.7125792850552835e+18,55.6553063333,12.5532343333,4.9,3.11,3.085,14.731,41.14631599408322,74.26100051924541,-0.0005646674256283291,44.511,0.75,1.5,1.8,4
1.7125792851015299e+18,55.6553098333,12.553234,4.9,3.11,3.085,14.731,41.12533210847362,74.65067474165234,-0.000569081097438584,44.511,0.75,1.11,1.34,6
1.7125792852541297e+18,55.6553098333,12.553234,5.1,3.11,3.085,14.731,41.12533210847362,74.65067474165234,-0.000569081097438584,44.511,0.75,1.11,1.34,6
1.7125792853010404e+18,55.6553135,12.5532321667,5.1,3.11,3.085,14.731,41.009927650522705,75.05890771105467,-0.0005731287380683625,44.511,0.75,1.11,1.34,6
1.7125792854540221e+18,55.6553135,12.5532321667,5.1,3.11,3.085,14.731,41.009927650522705,75.05890771105467,-0.0005731287380683625,44.511,0.86,1.11,1.34,6
1.71257928550099e+18,55.655316,12.5532323333,5.1,3.11,3.085,14.731,41.02041199585855,75.33724668156212,-0.0005764783770700888,44.511,0.86,1.15,1.43,6
1.7125792856532677e+18,55.655316,12.5532323333,5.2,3.11,3.085,14.731,41.02041199585855,75.33724668156212,-0.0005764783770700888,44.511,0.86,1.15,1.43,6
1.7125792856987986e+18,55.6553176667,12.5532306667,5.2,3.11,3.085,14.731,40.915502903751594,75.52280865704425,-0.000577999878061064,44.511,0.86,1.15,1.43,6
1.712579285852991e+18,55.6553176667,12.5532306667,5.2,3.11,3.085,14.731,40.915502903751594,75.52280865704425,-0.000577999878061064,44.511,0.86,1.15,1.43,6
1.712579285898451e+18,55.6553196667,12.55323,5.2,3.11,3.085,14.731,40.87353410360798,75.74547936121459,-0.0005803708908516114,44.511,0.86,1.15,1.43,6
1.7125792860081846e+18,55.6553196667,12.55323,-7.0311,3.11,3.085,14.731,40.87353410360798,75.74547936121459,-0.0005803708908516114,44.511,1.1,1.15,1.43,6
1.712579286054883e+18,55.6553196667,12.55323,5.2,3.115,3.107,14.748,40.87353410360798,75.74547936121459,-0.0005803708908516114,44.841,0.92,1.6,1.9,4
1.7125792861004204e+18,55.655322,12.5532296667,5.2,3.115,3.107,14.748,40.85255146414868,76.00525840039319,-0.0005833269201644953,44.841,0.92,1.19,1.51,6
1.712579286252432e+18,55.655322,12.5532296667,5.2,3.115,3.107,14.748,40.85255146414868,76.00525840039319,-0.0005833269201644953,44.841,0.86,1.19,1.51,6
1.7125792863016996e+18,55.6553236667,12.5532286667,5.2,3.115,3.107,14.748,40.78960281087537,76.19082077143152,-0.0005851390141486945,44.841,0.86,1.15,1.43,6
1.7125792864535404e+18,55.6553236667,12.5532286667,5.3,3.115,3.107,14.748,40.78960281087537,76.19082077143152,-0.0005851390141486945,44.841,0.86,1.15,1.43,6
1.712579286499278e+18,55.6553255,12.5532286667,5.3,3.115,3.107,14.748,40.789600904858105,76.39493223218781,-0.0005875797114640591,44.841,0.86,1.15,1.43,6
1.7125792866529382e+18,55.6553255,12.5532286667,5.4,3.115,3.107,14.748,40.789600904858105,76.39493223218781,-0.0005875797114640591,44.841,0.75,1.15,1.43,6
1.7125792866995825e+18,55.6553273333,12.553228,5.4,3.115,3.107,14.748,40.74763229248328,76.59904330258374,-0.0005897604378048982,44.841,0.75,1.11,1.34,6
1.7125792868527063e+18,55.6553273333,12.553228,5.5,3.115,3.107,14.748,40.74763229248328,76.59904330258374,-0.0005897604378048982,44.841,0.75,1.11,1.34,6
1.7125792868992166e+18,55.6553288333,12.553225,5.5,3.115,3.107,14.748,40.55879000579834,76.76604486744267,-0.0005905675882402761,44.841,0.75,1.11,1.34,6
1.7125792870068813e+18,55.6553288333,12.553225,-7.1042,3.115,3.107,14.748,40.55879000579834,76.76604486744267,-0.0005905675882402761,44.841,1.5,1.11,1.34,6
1.7125792870535022e+18,55.6553288333,12.553225,5.7,4.168,4.396,20.865,40.55879000579834,76.76604486744267,-0.0005905675882402761,47.269,0.75,2.0,2.5,3
