timestamp,x,y,z,ori_x,ori_y,ori_z,ori_w
1.7125771820737708e+18,-12.953180313110352,-3.7022266387939453,0.06136421114206314,0.9885986322559517,0.1505698394396815,0.0012056343647961507,-0.0001191576612704794
1.712577185073341e+18,-13.546883583068848,-3.7990143299102783,0.06467948853969574,0.9631849167985138,0.2688281604048255,0.002466832025524001,-0.00038854208970737317
1.712577186373448e+18,-13.6665620803833,-3.7800583839416504,0.05568787455558777,-0.9295902370479127,-0.3685907157889354,-0.0007678426765793734,0.0015118984852852332
1.7125771880747604e+18,-13.628350257873535,-3.7479193210601807,0.06663349270820618,-0.9704986516850775,-0.24089499251666455,0.010054677401028318,-0.0009344090133083696
1.7125771887739835e+18,-13.4716157913208,-3.689393997192383,0.07262732088565826,-0.9900005701894838,-0.14098052113662576,-0.0030823235376633406,0.0037233004379935404
1.712577199374189e+18,-14.398773193359375,-4.15387487411499,0.06259751319885254,-0.9900163332467004,-0.14087472011415145,-0.003331226232976869,0.0032978886128169956
1.7125772003739535e+18,-15.352381706237793,-4.506076335906982,0.07705265283584595,-0.9787807795524507,-0.20474986972542034,0.008096535722802126,-0.0003500505816733748
1.7125772018735665e+18,-16.402795791625977,-5.015722274780273,0.0926814004778862,0.9732268918977787,0.22984553502964486,0.0006201098330846804,0.00024975532196388215
1.712577203273958e+18,-17.39931869506836,-5.504845142364502,0.08784358203411102,0.9847166101443467,0.1739089468599381,0.009151880828768588,0.002262517445172297
1.7125772043740347e+18,-18.445144653320312,-5.796327114105225,0.08270140737295151,-0.9920901697738161,-0.12547714178329944,0.00046872241378823103,0.0035159959262300875
1.7125772053744287e+18,-19.4979190826416,-6.096685886383057,0.10562664270401001,-0.9793468677512497,-0.20189057151144915,-0.005520267051317912,0.009457082651578751
1.7125772063743176e+18,-20.44855308532715,-6.599697589874268,0.10015992820262909,-0.9657321084414483,-0.2594249688778018,0.007577292603185775,-0.001662794272297571
1.7125772076739666e+18,-21.39458465576172,-7.193115234375,0.0988345742225647,-0.954886371936251,-0.2969455341483645,-0.0028692613526005275,0.0026709135247658905
1.7125772088738317e+18,-22.28069496154785,-7.811349391937256,0.10113783180713654,0.971680307265081,0.23612194914804768,0.008055255147904308,0.0043495365576900705
1.7125772097756434e+18,-23.24104118347168,-8.216647148132324,0.13420048356056213,0.989724658737876,0.1428575550055397,0.0010639101692864678,0.005973856307762094
1.7125772110739722e+18,-24.471065521240234,-8.482250213623047,0.12105845659971237,0.9962232542251498,0.08680562375169348,0.0011070559759137069,0.0016690875346592033
1.7125772120746463e+18,-25.591997146606445,-8.621625900268555,0.13455304503440857,-0.9984354842685439,-0.05481952775822344,-0.010971018032484485,0.001019751506333865
1.7125772130743662e+18,-26.732532501220703,-8.721614837646484,0.13427728414535522,-0.9970862525861394,-0.07597187107350771,-0.0006943377445368957,0.0068408774595214265
1.712577214474344e+18,-28.005556106567383,-8.972460746765137,0.1597188413143158,-0.99339369477863,-0.11472851196883041,-0.0017603318151314163,0.001799151850395155
1.7125772161740585e+18,-28.998321533203125,-9.216788291931152,0.15544942021369934,0.9925147982572157,0.12208344352907269,0.0030527397663326922,0.0008299617109560808
1.7125772185735498e+18,-30.049734115600586,-9.488414764404297,0.1312839239835739,-0.9927044256208244,-0.1198702328228641,-0.012734786743732525,0.0026221827573803006
1.7125772197748518e+18,-31.245285034179688,-9.72076416015625,0.13039255142211914,0.9994451886078631,0.030717834354818445,0.010595848140330084,0.007311472035768382
1.7125772205744456e+18,-32.34263229370117,-9.720442771911621,0.14848272502422333,-0.9999064253757829,-0.009893968758224077,-0.008447197163370545,0.004230216840576021
1.712577221374408e+18,-33.485374450683594,-9.757864952087402,0.14761865139007568,-0.9992410224316735,-0.03819852547187758,0.00624667489194769,0.0043852929516953664
1.7125772224739735e+18,-34.671592712402344,-9.877558708190918,0.13199841976165771,-0.997939044843943,-0.06408311618778052,0.0020724192226612747,0.0025926963161353044
1.7125772234742932e+18,-35.707942962646484,-10.046612739562988,0.16943679749965668,-0.9915578995245258,-0.12922435968009802,-0.008223026601544024,0.006810182764758359
1.7125772245740895e+18,-36.80997848510742,-10.41435432434082,0.13957542181015015,0.9909144028214893,0.13428612993500083,0.0051952868893544515,0.00537499601382293
1.7125772254748357e+18,-37.91883850097656,-10.651420593261719,0.16774873435497284,0.9988435112632976,0.047055856283948684,0.007071880133508894,0.006882943263487281
1.7125772264739953e+18,-39.01913833618164,-10.671037673950195,0.15529485046863556,-0.9999794371612377,-0.006260432747685145,-6.166821258999489e-05,0.0013886805021574064
1.7125772276743506e+18,-40.13407516479492,-10.704217910766602,0.15195392072200775,0.9994258313298774,0.03361489405631144,0.0037207531399269314,0.0020500156677491542
1.7125772293741207e+18,-41.212398529052734,-10.762569427490234,0.17190386354923248,-0.9984559958220429,-0.05530028263988273,-0.004554809876387049,0.0025993949202680637
1.7125772301749038e+18,-41.646095275878906,-10.798770904541016,0.15605802834033966,-0.9866319427326766,-0.16282745392203837,0.00561751152183829,0.0036157147444078035
1.7125772308739487e+18,-41.83969497680664,-10.820756912231445,0.1483638882637024,-0.9560349132673364,-0.2932506303992818,-4.9307667527293e-05,0.001144531823184298
1.712577231674295e+18,-41.9917106628418,-10.850008964538574,0.1544814109802246,0.919347514006223,0.3934451562133937,0.0008744603334700086,0.0005411671837636537
1.7125772332740152e+18,-42.26160430908203,-10.97197437286377,0.15863582491874695,0.8676199923749299,0.497204939988789,0.004635736304091274,-0.0011429921217003698
1.7125772347746076e+18,-42.66670227050781,-11.484167098999023,0.1739341765642166,-0.9214019751591611,-0.38861080564588263,0.00019712089749220708,-5.523953620157417e-05
1.7125772372739236e+18,-43.46601486206055,-12.107209205627441,0.21037136018276215,0.9526178139321484,0.30415714135672484,0.001821942568963033,0.0021010630916919837
1.7125772394741353e+18,-44.08857727050781,-12.526408195495605,0.18272389471530914,0.9785728436165457,0.20584923268132688,0.002479315540491201,0.0038905186270409647
1.7125772401748513e+18,-44.41486358642578,-12.66108226776123,0.20102597773075104,0.9977989365740876,0.06473748096810156,0.014025025661382062,0.003104735853848028
1.712577240874794e+18,-44.91922378540039,-12.717850685119629,0.19536618888378143,0.9986087804997409,-0.05206545056272659,-0.0012237707874876397,0.008258011357477295
1.712577242473684e+18,-45.96701431274414,-12.511451721191406,0.18027427792549133,0.9880265724378454,-0.15408671435636345,0.0076291606625397855,0.001603908715799732
1.7125772436744822e+18,-46.99477005004883,-12.205367088317871,0.17893953621387482,-0.9980374609774365,0.06097230354411993,-0.010652367302321672,0.009493774649319177
1.7125772446744092e+18,-48.19573974609375,-12.179704666137695,0.1876698136329651,-0.9988319240016841,-0.04788365414742231,-0.0005852731007821365,0.006449861702499357
1.7125772456740792e+18,-49.34371566772461,-12.380682945251465,0.19558700919151306,-0.9933639660969374,-0.11492871313856196,0.00437817299734183,0.0005033464828697208
1.712577246674076e+18,-50.4818229675293,-12.723091125488281,0.1867004632949829,-0.9859690898440444,-0.1668086579033344,-0.006085436677580713,0.0016712214210602224
1.7125772476743206e+18,-51.56488800048828,-13.113683700561523,0.20226559042930603,-0.9860771401134371,-0.16623247164837032,-0.004103966088297099,0.001340364773164221
1.7125772485742185e+18,-52.720664978027344,-13.486878395080566,0.20944148302078247,0.9933055057567837,0.11522476598677461,0.004122567556997233,0.007101406430497496
1.7125772494751409e+18,-53.909523010253906,-13.691946029663086,0.2184309959411621,0.9981691023688838,0.060007138994444806,-0.004382400341463268,0.0061952330904763335
1.712577250574333e+18,-54.98957443237305,-13.772642135620117,0.20300032198429108,0.9989334440146496,0.04590907009343799,-0.004761243419960323,0.0012892917755883307
1.7125772521742454e+18,-56.05839157104492,-13.854069709777832,0.2274869680404663,0.9988089141743451,0.04873227721029616,-0.002014859205942016,0.001363255715056135
1.7125772546736228e+18,-57.22058868408203,-13.967434883117676,0.23143380880355835,0.9986280892290923,0.052361551792376455,0.0003774568063629097,0.0002546034281840656
1.712577257774836e+18,-58.34756851196289,-14.081746101379395,0.22794875502586365,-0.9955844858206293,-0.09267302526797207,-0.014309646517289812,0.0042983714945700816
1.7125772584750733e+18,-58.8512077331543,-14.169830322265625,0.23149749636650085,-0.9812878064889882,-0.19230471717497313,-0.0028247870688116804,0.009228064060218637
1.7125772592739505e+18,-59.35407638549805,-14.417374610900879,0.21383142471313477,-0.9555494512035527,-0.29481564233042845,0.002935194502871915,-0.0006066095253794519
1.7125772606743657e+18,-60.041908264160156,-14.939474105834961,0.23601104319095612,-0.9126437115303473,-0.4086913465170186,-0.0044042794830753875,0.0057828546975882255
1.7125772618749537e+18,-60.69887924194336,-15.787104606628418,0.25240254402160645,-0.8526082304638589,-0.5223837301156815,-0.0005582950641489625,0.013195914607761984
1.7125772628744108e+18,-61.152957916259766,-16.93047332763672,0.27197083830833435,-0.7840916884485478,-0.6205409188480864,0.006047890743283558,0.009623676981049697
1.712577263874166e+18,-61.32561111450195,-18.090646743774414,0.2868766486644745,-0.7425960381744613,-0.6695805189354707,0.011709153727096095,-0.008714841862879004
1.7125772650738616e+18,-61.39155960083008,-19.089759826660156,0.29154685139656067,-0.7305938123945084,-0.6828103139925492,-0.00033976365151005487,0.0016251021245054804
1.7125772663746035e+18,-61.493804931640625,-20.168455123901367,0.30039942264556885,-0.7238596036984177,-0.6898670598941672,0.0013034339657040242,0.010441018458191122
1.7125772672742904e+18,-61.48554992675781,-21.190093994140625,0.306142657995224,-0.6701855150073383,-0.7421614489535037,0.006746965361737595,0.0014958676386042347
1.7125772684737047e+18,-61.31559371948242,-22.23314666748047,0.3065589964389801,-0.6418366263002437,-0.766796200646912,0.007028943693684762,-0.0044638283494329925
1.7125772702739412e+18,-61.10355758666992,-23.29036521911621,0.33049023151397705,-0.6334615198832152,-0.773765156239029,0.0037087348612832647,0.0004807321153707637
1.712577272773789e+18,-60.885650634765625,-24.323856353759766,0.3419934809207916,-0.6278887473316759,-0.778287167346644,0.0007344795539430786,0.0049261199316388065
1.7125772741742077e+18,-60.68560028076172,-25.378950119018555,0.3665020167827606,-0.6605681882502141,-0.7507326282812902,-0.0028612051315642095,0.006480972989530752
1.7125772753739889e+18,-60.589012145996094,-26.423227310180664,0.3812235891819,-0.6812522986355622,-0.7320230390973429,0.005167146226064715,-0.0032979439551456165
1.7125772765737958e+18,-60.56611633300781,-27.427387237548828,0.4042377173900604,-0.7273083869217483,-0.686294526435434,0.00426417998261075,-0.0020371713536368715
1.7125772776749793e+18,-60.664669036865234,-28.43895149230957,0.4310636818408966,-0.7056649429797839,-0.7083993297302983,0.008012188474633267,0.011965898330235189
1.712577278673928e+18,-60.585784912109375,-29.480770111083984,0.4407820999622345,-0.6440372588933791,-0.7649244813530647,0.006596942341688187,0.007938975726619134
1.7125772796735908e+18,-60.3175048828125,-30.530128479003906,0.43516501784324646,-0.5797244902489125,-0.8147474451324226,0.010275519633484114,0.0007278407040576416
1.7125772808736097e+18,-59.832515716552734,-31.61469268798828,0.46474331617355347,-0.5479876963575457,-0.8364729510469564,-0.0005214949905468676,0.00471326325609289
1.7125772818747912e+18,-59.397159576416016,-32.71165466308594,0.4966418147087097,-0.610755564854342,-0.7917984043872298,-0.0033984461642834678,0.004623567124938499
1.71257728287426e+18,-59.13100051879883,-33.94173812866211,0.5339341163635254,-0.6307380198062255,-0.7758550535120833,0.012269774978297301,-0.008242507668544272
1.7125772840740626e+18,-58.90609359741211,-35.01315689086914,0.5001380443572998,-0.6261413302144745,-0.7796846730896876,0.006167438552506803,0.0008988036360998933
1.7125772856738668e+18,-58.66424560546875,-35.994319915771484,0.5317947268486023,-0.6185694565688156,-0.7857169187647908,0.0027535764260590728,0.003628881892461582
1.7125772867746803e+18,-58.40552520751953,-36.990638732910156,0.5588197708129883,-0.6174690949451433,-0.7865309010327318,-0.0016199514071491535,0.009921404421911261
1.7125772876742103e+18,-58.0903205871582,-38.20760726928711,0.5604498386383057,-0.6166259861471829,-0.7872187409344925,0.007684014661534485,-5.52105787334895e-05
1.7125772884744212e+18,-57.8377685546875,-39.228851318359375,0.5744354724884033,-0.6142686987349866,-0.7890388794621153,0.0011991362123672904,0.009496026744913937
1.7125772892741821e+18,-57.52610778808594,-40.431495666503906,0.5845058560371399,-0.611895615051634,-0.7909259155258138,0.0026218213452418953,0.003616418541797909
1.7125772900744315e+18,-57.2254753112793,-41.54781723022461,0.5942856669425964,-0.6092223042155717,-0.7929626910012638,0.007134660767791998,-0.002729714643003492
1.7125772909745062e+18,-56.89177322387695,-42.80677032470703,0.6212104558944702,-0.6058788016743734,-0.7955319298078449,0.00617389297547989,0.0013074338831653163
1.7125772917745452e+18,-56.55714416503906,-44.00571823120117,0.6215651631355286,-0.602237241608259,-0.7982402316296127,0.009901227243985906,-0.004980273791760906
1.7125772927739046e+18,-56.247344970703125,-45.1165657043457,0.623192548751831,-0.5994458599746838,-0.8002582729127676,0.012321419910691337,-0.009976983776201598
1.7125772940734339e+18,-55.96174240112305,-46.124420166015625,0.6260263919830322,-0.5912661289728867,-0.8064640423459581,0.0027899511338954027,0.003511311023654589
1.7125772962736374e+18,-55.61521911621094,-47.26371383666992,0.6319006085395813,-0.5880104143351236,-0.8088213902502789,0.00716833392705755,-0.0005712230322070036
1.7125772987736963e+18,-55.3089599609375,-48.258358001708984,0.6536253690719604,-0.5902997783282045,-0.8071679191665777,0.004500718969404481,-0.0024218799987004063
1.712577301674333e+18,-54.996097564697266,-49.338905334472656,0.6809887290000916,-0.5943314124012797,-0.8039037949460229,-0.009427453558260109,0.020493506871438045
1.7125773027745144e+18,-54.65147399902344,-50.50895690917969,0.7047889828681946,-0.5967381281655261,-0.8024176704701279,0.00487410630852766,0.002394075706916431
1.7125773038751124e+18,-54.297183990478516,-51.7231330871582,0.711794912815094,0.6397104941864107,0.7685849731094149,0.005095919982164217,0.00465342215080701
1.712577304774617e+18,-54.1810188293457,-52.909690856933594,0.7301998734474182,0.7087002385534105,0.7054831955521598,0.005719695603507495,0.002172038226078059
1.7125773055749373e+18,-54.26601791381836,-53.922359466552734,0.7487544417381287,-0.7382538198577124,-0.6744941288111439,0.006108956425410699,0.00128386766635332
1.7125773065750533e+18,-54.38649368286133,-55.24536895751953,0.7379138469696045,-0.6974892123887984,-0.7164863732072007,0.010281790633663732,0.007096505549300591
1.7125773074741583e+18,-54.26369094848633,-56.5250244140625,0.7701311707496643,-0.6315484735083741,-0.7752358000103678,0.008132463255559188,0.009478556478942721
1.7125773082743058e+18,-53.97411346435547,-57.54671859741211,0.765437126159668,-0.5712742741365727,-0.8206614634576794,0.0125928588616002,0.0013733211290529361
1.7125773094737574e+18,-53.36668395996094,-58.83230972290039,0.7742570042610168,-0.5100721396213761,-0.860049195185358,0.008216552989706891,-0.008618729608051054
1.7125773108735514e+18,-52.75294876098633,-59.86009216308594,0.7777149677276611,-0.5085069616527387,-0.8610576032238381,0.0005923872149958955,0.00035065439848509214
1.7125773128747067e+18,-52.265403747558594,-60.668479919433594,0.7971539497375488,0.6179446307171997,0.7861515183684041,-0.004689251374545137,0.009393319774323628
1.7125773136742003e+18,-52.26750183105469,-60.39775848388672,0.8104276657104492,-0.7040902021804105,-0.7099281018059169,0.012563383045589445,-0.010061752642862246
1.712577314875729e+18,-52.18541717529297,-59.201786041259766,0.7982972860336304,0.7323506479139734,0.6806972645860516,0.017711128368176635,0.00028003031224991745
1.712577316774677e+18,-52.38047409057617,-58.17964172363281,0.7900590896606445,0.7669668825507089,0.6413115660096098,0.019969594119366926,0.009082493240126305
1.7125773184741686e+18,-52.674320220947266,-58.21528625488281,0.7690081596374512,-0.830160163741793,-0.5574264086391225,0.004525570370921404,0.009456251937591566
1.712577321773511e+18,-53.23990249633789,-59.06153869628906,0.7810324430465698,0.8445416479804917,0.5354609527276198,0.004868331637501675,0.0026967160570227776
1.7125773240748472e+18,-53.57746505737305,-59.6185188293457,0.7903739213943481,-0.776580290554803,-0.6296892759700998,-0.010475581444583663,0.01745652438106672
1.7125773246740728e+18,-53.680606842041016,-60.10456466674805,0.8079547882080078,-0.7029182228326702,-0.7110774397361247,0.009760413362725732,0.013400785016831056
1.7125773253735532e+18,-53.61715316772461,-60.77356719970703,0.8269195556640625,-0.6281383241001661,-0.7780605189373462,0.006349430565797814,0.0048743614014987125
1.712577326473581e+18,-53.226322174072266,-61.94850540161133,0.830810546875,-0.5544959858416499,-0.8321540317093791,0.0018628503951930394,0.007099224163779141
1.7125773272736425e+18,-52.7996826171875,-62.9432487487793,0.8470453023910522,0.5699360000733688,0.8216649598415603,0.0011491163671856481,0.0061910516481863305
1.7125773282739538e+18,-52.348052978515625,-64.3056640625,0.864640474319458,-0.5699909299148868,-0.8216157187777513,0.00435981337521908,0.006240392568983473
1.7125773289737134e+18,-51.95331954956055,-65.34907531738281,0.8681755065917969,-0.5628589397841942,-0.8265327486821352,0.0020846786478663456,0.005392900509217787
1.712577329673868e+18,-51.54049301147461,-66.39290618896484,0.8843966126441956,-0.5624576198097347,-0.8268198961890358,0.00016206816753926048,0.0032029545468275538
1.7125773306740467e+18,-50.952518463134766,-67.8952865600586,0.9006596207618713,0.5834999132064443,0.8120950980809928,0.0026852734751427513,0.004710866932765626
1.7125773314741084e+18,-50.60011291503906,-69.06410217285156,0.8789845108985901,0.6189708157207718,0.7853971419433409,0.005071529892960096,0.0008592425376843624
1.712577332673872e+18,-50.27250289916992,-70.96106719970703,0.9067550301551819,-0.646097222504476,-0.7632189330326347,0.003600062669597981,0.006502221259180178
1.7125773334745905e+18,-50.041526794433594,-72.24853515625,0.9206341505050659,-0.6321426933405121,-0.7747961303429726,0.005267000882351252,0.007670095401248482
1.7125773342736397e+18,-49.73426818847656,-73.52962493896484,0.9382556080818176,0.6318380980513205,0.7750873826645271,0.0038304611901546727,-0.002344067450658806
1.712577335073572e+18,-49.4858283996582,-74.81330871582031,0.9678018093109131,0.6568513412693401,0.7539550259622465,0.009589592846249415,0.0024847551147279827
1.712577335774273e+18,-49.360103607177734,-75.96229553222656,0.9866335988044739,-0.6621025814899746,-0.7493968458494339,0.002290878187691173,0.004392139838420079
1.712577336574251e+18,-49.18626403808594,-77.2754898071289,0.9667016267776489,-0.6592257696292535,-0.7519262629773449,0.0031228276952241906,0.004304375544622016
1.7125773372732687e+18,-49.02821350097656,-78.40899658203125,0.9829649925231934,-0.6611082495106146,-0.7502863907630221,0.00028334847017692224,0.0024766869913175624
1.7125773380735017e+18,-48.861167907714844,-79.70832824707031,0.9980599284172058,0.6655215964428208,0.7463762450750263,0.0015051117192537607,-0.001113595355456322
1.7125773387733596e+18,-48.72987747192383,-80.84648132324219,1.0110751390457153,-0.6694067615876825,-0.7428931006966991,-6.854622938461553e-05,0.002103278238838905
1.7125773394733169e+18,-48.60969924926758,-81.98419189453125,1.031169056892395,-0.671265465522575,-0.7412131504692562,0.00048162363834722613,0.0023469995465311634
1.7125773401736215e+18,-48.499610900878906,-83.1168441772461,1.0553127527236938,-0.6727109237641562,-0.7399053214743925,-0.00022948518534230555,0.00027502509186562446
1.712577340974461e+18,-48.3774299621582,-84.42152404785156,1.0634998083114624,0.6739658355379842,0.7387616673555125,-0.0006440634516325552,0.0009146343315191061
1.7125773417737567e+18,-48.261329650878906,-85.73963165283203,1.0704076290130615,-0.6695497129783257,-0.7427518198492243,0.0033555621425794017,0.003414112478354777
1.7125773424744348e+18,-48.13102340698242,-86.8969955444336,1.095765471458435,-0.6534469178658114,-0.7569430470437747,0.004551218060232072,0.0048616332569990164
1.7125773432740378e+18,-47.8926887512207,-88.20380401611328,1.1030586957931519,-0.6442475743115191,-0.7648162788993262,-0.00039874436981315967,0.000981594233480379
1.7125773440734218e+18,-47.669044494628906,-89.4902572631836,1.1378939151763916,-0.6418668877818268,-0.7668111459390701,0.0012563576573809136,0.0024467117358979336
1.712577345073351e+18,-47.37602615356445,-91.0990982055664,1.147212266921997,-0.6411415777551106,-0.7674213697874089,0.0009107806712166202,0.0010435256938288251
1.7125773457729341e+18,-47.17384719848633,-92.22896575927734,1.1525601148605347,0.6419602933702414,0.7667374381292432,0.0002679800620019379,0.0007815968814166854
1.7125773465735793e+18,-46.94545364379883,-93.52506256103516,1.1768590211868286,-0.643507235209549,-0.7654399815015748,-1.1473024796875724e-06,0.00027009352978691026
1.7125773473735616e+18,-46.72248077392578,-94.82193756103516,1.1955366134643555,0.6444609039480222,0.7646371241591831,0.00031878601666484143,-0.0003316859172986679
1.7125773480733652e+18,-46.52669143676758,-95.94683837890625,1.19727623462677,-0.6456123481859192,-0.7636643217124828,-0.00041242637770690994,0.0011530471628783973
1.7125773488736607e+18,-46.310909271240234,-97.24287414550781,1.206363558769226,-0.6464808840681872,-0.7629287186623572,-0.000745127277759953,0.0012967497711122513
1.7125773497734897e+18,-46.07689666748047,-98.69561004638672,1.2307506799697876,-0.6473692762418812,-0.7621738244677604,-0.0012706310916959173,0.0015706593772029426
1.712577350474055e+18,-45.887451171875,-99.82921600341797,1.2566442489624023,0.6541630255101619,0.7563373817790138,0.0045632271247699665,0.001917794896591628
1.7125773512742216e+18,-45.724002838134766,-101.14286804199219,1.2491064071655273,0.6695966029383245,0.7427092924508845,0.004426707746214146,0.0019236681345783527
1.7125773520738762e+18,-45.61336135864258,-102.47537231445312,1.2658714056015015,0.6858135599016613,0.7277637536225352,0.0040134620605559775,0.001889997496520244
1.712577352974086e+18,-45.576454162597656,-103.97349548339844,1.264772653579712,-0.6923277516035927,-0.7215687012537368,0.002047546024591998,0.0040867206641240625
1.712577353674419e+18,-45.52214431762695,-105.13555908203125,1.2845799922943115,-0.6872930053572346,-0.7263769610336961,0.0009915782967328515,0.0019626611918958847
1.7125773544751227e+18,-45.43014144897461,-106.47036743164062,1.2932753562927246,-0.6735034472886133,-0.7391636083065823,0.0029931519909893196,0.004616024989762522
1.7125773551746726e+18,-45.30179977416992,-107.62285614013672,1.306120753288269,-0.6586984287271886,-0.7523960744703532,0.002842523741487436,0.0029064020222111203
1.71257735597435e+18,-45.09629440307617,-108.91798400878906,1.33302640914917,-0.6454444596591521,-0.7638049584441277,0.000648504063879722,0.0017362010105041585
1.7125773566733975e+18,-44.888816833496094,-110.04166412353516,1.361655831336975,-0.6361503032911914,-0.7715261463355433,0.005390009356368565,-0.005580765385633528
1.71257735757402e+18,-44.645469665527344,-111.16674041748047,1.3523005247116089,0.6254970757417989,0.7799713065379485,-0.010521132426341865,0.01695508739024934
1.7125773588737375e+18,-44.37770462036133,-112.29212188720703,1.3778282403945923,0.6135645965982638,0.7896358036455856,0.0035394365334103428,-0.001120620910937582
1.712577360873314e+18,-44.04731750488281,-113.41651916503906,1.4087483882904053,0.6613699453771867,0.7499698433871924,0.009084440517242326,0.007245847228291062
1.7125773614749115e+18,-43.97486877441406,-113.72575378417969,1.4043610095977783,0.7596488350342675,0.6500214325386848,0.003275991822526386,0.01987592888432837
1.7125773618748076e+18,-43.96210479736328,-113.87097930908203,1.4076517820358276,0.8211747249469247,0.5704366131014035,0.012447693204441342,0.010917713846327315
1.7125773622744023e+18,-43.989906311035156,-114.02173614501953,1.4238816499710083,0.8754606289055239,0.48305897885546156,0.010658033824689151,0.010445884283070533
1.7125773626735288e+18,-44.054054260253906,-114.18648529052734,1.4196745157241821,0.9219240314099555,0.3870647825011921,0.012265356840420778,0.009300294495197923
1.7125773633739505e+18,-44.362022399902344,-114.4848861694336,1.41948664188385,0.9692634345644888,0.24551681131037975,0.015015033053774376,0.0049435374610199
1.7125773640737434e+18,-44.801788330078125,-114.7276611328125,1.418407917022705,0.9900757440058582,0.13974744974236167,0.009587965235399464,0.01134646836673006
1.7125773650736965e+18,-45.517852783203125,-114.90113830566406,1.402780294418335,0.9991124345055852,0.034086516880618555,0.021848140884081105,0.01162373963830956
1.7125773658742403e+18,-46.34090805053711,-114.86798858642578,1.4027209281921387,-0.9974895535161045,0.07028454146102266,-0.00830891621220474,0.0023739775135451996
1.7125773668734236e+18,-47.2945556640625,-114.63668060302734,1.3639181852340698,-0.9833950895791415,0.18109969890615654,-0.010847649666454656,0.0043960601048628496
1.7125773680737124e+18,-48.40648651123047,-114.08556365966797,1.3500500917434692,0.953869258449516,-0.2996699312507837,0.017159607563853863,0.006076014925554301
1.7125773691735414e+18,-49.30649185180664,-113.31694793701172,1.3249818086624146,-0.9270409522932215,0.37491329831411996,-0.00535097785405647,0.002541368629293786
1.7125773706762995e+18,-50.01750564575195,-112.58377075195312,1.2963131666183472,0.904762142023018,-0.4257217368252188,-0.0101597763658096,0.00795286744741438
1.712577376174108e+18,-49.77816390991211,-112.44584655761719,1.3083702325820923,-0.8526332096322107,0.5224393057237332,-0.006010319035158778,0.006136589628948503
1.7125773772734272e+18,-49.48073196411133,-113.1321029663086,1.3209317922592163,-0.7924182950527129,0.6096048107330713,-0.02128822909570028,0.0014253767281211527
